id,name,category,stars,review_count,checkins
q3BA7R54QGAOZuuxS-V9Fw,SimonMed Imaging,Health&Fitness,1 stars,67,700
GAregto0ACspQhtIOIs9AQ,Firestone Complete Auto Care,Services,3 stars,400,466
bVsh5Z6-BrVkhSo9STyk0w,IDOLIZE Brows & Beauty,Health&Fitness,1 stars,38,49
mHEYRpxXCaEoYPtSy4TY9Q,Ulta Beauty,Services,1 stars,100,187
tQSn2AZLa1mEeZeKMOVoyg,A Lot More 4 Less,Shopping&Ent,4 stars,474,519
rQruj9he537QGhhaZT_aBw,Akoya Grill & Sushi,Food,1 stars,66,91
w96i8rUWqwWCQ469THDcSw,Cocina Oaxaqueña,Food,2 stars,119,195
oDfTLISaLXm8z3vOPJQvZQ,21salon Spa,Services,3 stars,53,641
tFWuvLflDDvTdypS_vdfNA,Mia Bella Cafe,Food,4 stars,478,593
Tvh35MLYKJIKJq_Xpvpjmw,Publix,Food,3 stars,156,683
ka8jpDoaKjCBSpBP8OvERA,SAKE Asian Cuisine & Sushi Bar,Food,3 stars,286,426
ZTessEkEN3pEC-w3tL-IQw,Quick N Clean,Services,1 stars,47,51
ernDkjQR9GqNt0yVR9yXxw,The Spa at Camelback Inn,Shopping&Ent,3 stars,330,545
CY2AcouCZRoauNwdpamXMA,Chick-fil-A,Food,3 stars,325,387
142xTROxrnZ36SKQ1TN2zA,Planet Fitness - Ahwatukee,Shopping&Ent,1 stars,79,142
N4x_3sJ5vmhrfE0iqOr-9A,Silk True Asian,Food,1 stars,35,86
UNcq7s-qSLoVEwHlu5RrQg,Bluenote Tattoo,Shopping&Ent,1 stars,32,138
xNpCyxm1nD82gxGQ-WFDIw,Frijoles & Frescas Grilled Tacos,Food,3 stars,50,708
qzDnMRbw072b_FTMbouQ_Q,Brioche Dorée,Food,2 stars,59,358
CyM3meW1XkRk9JPhvDa-oQ,Charlotte Food Fight,Food,5 stars,512,755
2xkmu_V037bq75gidwvJ_Q,Bridalxoxo,Misc,2 stars,169,242
uMt7eupwmDbe7yarHuGLLw,Sticks and Shakes,Food,4 stars,552,602
61KIRAhuBo2qECDMoG-T5Q,Shawarma Plus,Food,2 stars,157,307
SaIWjv5wG7DIdTgJzGNyXg,Chick-fil-A,Food,2 stars,27,421
LloIdJMbazf7EGKI_K0B8w,Bravo! Cucina Italiana,Misc,1 stars,36,86
auUKSSOujnrS1kha7a_yIg,Papa Chevos Taco Shop,Food,3 stars,49,648
C9ldmXTvItJRDmYE-nLSzA,Baskin Robbins,Food,5 stars,663,812
V6VQBTdAQdJPTPqP9s8Cbw,C&C Auto Aesthetics,Services,2 stars,124,251
2nz9lP9EX3egSHrwVCZzAQ,Pet Club Dobson,Misc,1 stars,43,54
u6yvjjcnMwWalHXtMXPooA,Coffee Bean & Tea Leaf,Food,2 stars,125,193
sL6grE_9RevOdLgCM-hGOg,Jam Rock Cafe and Grill,Food,3 stars,37,758
bdTzNQ18wfPbyiXHJKL1dg,Korean BBQ & Rolls,Food,4 stars,526,652
hltsEC6Xy7_nB4-KTNfmcg,Today Nails,Shopping&Ent,2 stars,94,293
lIbgIjefjqdkeRsIZmR1sg,The Edgewater,Food,4 stars,227,701
8ZM-FBHB_8crV87pikbZew,Omni Scottsdale Resort & Spa at Montelucia,Food,2 stars,37,339
zGzr1Bp2Gby6aJttOjqr-g,Southwest Aquaculture,Shopping&Ent,2 stars,110,223
wcE44xmBCGRBwtFcGm_3jQ,Palm Beach Tan,Shopping&Ent,2 stars,170,344
haAEl1LRdwcxH9DXm54daw,Palm Beach Tan,Shopping&Ent,1 stars,59,107
V_3hILchLhO05J7BYkNaUg,Levetto,Misc,2 stars,24,532
IG9S8954noz6PFWo7LSt_w,Grounds For Thought,Food,1 stars,51,202
jPWRN9UqcHS5e4cCsqTnyA,Ninja Teriyaki - Sushi 2 Go,Food,2 stars,211,274
2ea3q5Y4yqImUulDRUaXtw,Carters Babies & Kids,Shopping&Ent,2 stars,87,321
1OFxKn4wSmUw8Ioo7OU_-Q,Brioche Dorée,Food,2 stars,255,283
9nmeU-OOyxkn8vRy5dolNg,Caffebene,Food,1 stars,48,188
ehpI2R49yR6Yb4PgQeSrnA,Koreana BBQ,Food,2 stars,124,300
GNKYSfEwRL7enQYBKeA76Q,The New Jugoo,Food,3 stars,120,584
40zW1BGL8cZPtbPaqtsWEg,Big Js Mobile Detail,Services,1 stars,39,83
Z6kGPPg8eT398XN2X1AKJw,Mount Holly Grill,Food,3 stars,231,446
iWilLryNMzg1mq4jGDQwow,Bad Beat Brewing,Food,1 stars,72,79
Fe0sfP59ftlXVU6_LSlZhA,Squeeze,Food,3 stars,69,604
PC5QbbjdGIGxzigIw7f7iw,Hungry Howies #907,Food,3 stars,47,665
wJSK4uoUYLzc1kPpgwxi_Q,1865 Coffee,Food,3 stars,316,455
ql12LAdBdaqT3-zuRU6QHA,Boka Pizza,Food,2 stars,45,510
#NAME?,Mesón,Food,2 stars,107,236
BEt9z48H-QRhinn0Rszxfw,Foothills Pet Resort - Biltmore,Services,3 stars,164,511
a7VUlMaB3PgeG5oDDAI1qw,Carls Jr,Food,3 stars,236,382
tSNpBgk_uXt6kmtChX39tg,Lis Asian,Food,2 stars,112,212
sdkHQSN9vy__7ml44jvlCQ,Athenian Grill,Food,4 stars,416,565
gfcWpArtDeAe2iU2BCxOcg,Charming Charlie,Shopping&Ent,1 stars,58,72
p1xxI7mHrmm95J4NYbQgAA,Daily Donut,Food,2 stars,195,204
Wt6dStM8bFVisWZYS9aXXA,Pho 28,Food,3 stars,260,441
deFBCKjvB6i3-LX12JlIuQ,Oyshi Sushi,Food,5 stars,642,719
kivBCN1_4bRAOlEr9Ump5g,Sub Zero Ice Cream,Food,3 stars,346,484
a9RBVKO07i01PmqVVlXyTw,Fenêtre Sur Kaboul,Misc,3 stars,146,572
CUsXA3zDKOpSMxyfaaOmTw,Rocky Rococo Pan Style Pizza,Food,2 stars,147,332
tOD4knTE1NLN3gNNiGEGtQ,Pizza Hut,Food,4 stars,424,683
t-BrpA23YAHjhCvDODPMhw,Sunflower Pet Supply,Shopping&Ent,1 stars,83,106
BZpcmzl1_vWVmQcnsebcxg,Home2 Suites By Hilton,Food,3 stars,221,502
J1pylrVVyJF7cDPNrk2pdA,12am Run,Shopping&Ent,5 stars,467,769
jTfyHaV4WUXsVtB8JY5Ffw,La Tablette de Miss Choco,Food,1 stars,52,86
YW3fl_QVnF6kJ5HkH0k0BQ,Chickenow,Food,2 stars,77,500
Qyi58vL8qLpXVY3Rzv23fQ,Burger King,Food,2 stars,152,234
dvO4zlxg3GoK_CiqbvtxbQ,Masijta Grill,Food,4 stars,389,616
9weIbPadBiG4l5zCJAVpGQ,Which Wich,Food,3 stars,407,442
F2aOcE-K4nsc1GUToPM1jQ,Bachi Healthy Life Kitchen,Food,2 stars,66,248
6-j1ScfaCJzs82qlY29mmg,Americas Taco Shop,Food,5 stars,586,730
BGtv0z3JbjpvnNRp3zM-Qw,Unwined,Food,5 stars,691,732
auRyfUua1yvuDcOEeovAcw,Illest Nails,Services,1 stars,30,126
xR14RTD8AEGKGIwKL80MEQ,3 Trade Food & Wine,Food,5 stars,561,653
NctG-yvLcaATvyYzQSgaqA,Sambalatte,Food,4 stars,225,801
CcINGw816eHHGryatYCkZA,BLVD Creamery,Food,4 stars,431,473
fppo7cikN-sZ2N2i8LadEA,Vegas Lash Lounge,Health&Fitness,1 stars,45,135
QT35FEOXWoeSURl4WBNm_Q,The Gathering Restaurant and Lounge,Shopping&Ent,3 stars,318,378
Wpzdx81WYtRPieRmlvxW1g,The Style Lounge,Shopping&Ent,5 stars,590,649
GOL4IHS3c30SqkaDZxtqYA,Groomer Has It,Misc,3 stars,221,464
fK1W4QXakTUXe8mWMwqvEA,Scullery,Shopping&Ent,2 stars,48,348
C2y5rfhRTkQ1iHd0TKUmjQ,The Great American Pub,Shopping&Ent,1 stars,42,200
n95VKf2ldyq2DQZJJ22Dxg,Fiesta Chips & Salsa,Food,5 stars,412,794
TDjUNZ3K2kSLn8OC_b8yEQ,Elixir Hair & Spa,Services,2 stars,82,310
tv3qQk43GgNRxhu5LK2HXw,The Cracked Egg,Food,2 stars,47,365
qY9gEd7z2VaM7fn94ivAHw,Rumors Sports Bar,Shopping&Ent,2 stars,210,263
aTwYIgWQUfoa2HobcjodTw,Egg Works,Food,3 stars,221,512
Bt2JuKNLqSnVympH-mvEVA,Joes Kitchen,Food,4 stars,538,561
qAoEqSC159roNY8XT3wXWQ,Altamimi Restutant,Food,5 stars,625,781
3f7GvxQpQFn-6VPZLUEgjA,Roger Montoya,Services,2 stars,142,189
oxOXOMTcAntmPU3f_1YFjw,Gyro Express,Food,4 stars,452,514
6kzCbGtpTkUJnS3gU7Z2QQ,Rockin Bettie,Shopping&Ent,2 stars,199,316
qj7WihihB03Z5xR4G1d9yw,Hot N Juicy Crawfish,Food,1 stars,28,173
GPzAKm19btwGfMnO6jWAwg,K-Land Nails & Spa,Shopping&Ent,3 stars,120,504
AVQG9O8zAnW_f2a8MU8b2A,Mochiko Chicken,Food,2 stars,208,324
pdkMD-TDYSeRg5PTa7iOIw,Biscuits,Food,4 stars,300,634
okIe9wrzZuGa38O0WC3I9Q,Murphys Law,Misc,4 stars,527,538
oBrLqt0xynfohDIPhGVyHg,The Elegant Barn,Services,3 stars,75,732
BEN0jNeMrykL3PGeSKObbA,Student Tasty Biryani,Food,2 stars,142,363
DKRZHPlmQoEorvF69-PpMQ,Function Juicery,Food,3 stars,359,494
#NAME?,Smashburger,Food,1 stars,76,101
fYPCLAJujmv28akcVj6Jvg,Le Rouge Gorge,Food,5 stars,539,686
AM36SGbY0Beq3Jtc9YQv4A,1923 Bourbon & Burlesque,Shopping&Ent,2 stars,90,222
#NAME?,Dunkin Donuts,Food,1 stars,72,171
mS4Ad7Fo_by-6UHOdcBZIw,Papa Murphys,Food,2 stars,142,183
QYBE8cF2bgS_ejfqLHgQqQ,Jiffy Smog,Services,2 stars,139,356
YjBPqE7OqQrE7fi3IxbxZw,Dickeys Barbecue Pit,Food,4 stars,560,603
UXPckGdOQyZ-kK-GYcOtuA,Vape NV,Shopping&Ent,3 stars,143,462
swPovaLAvdKN0uhgC3ECcQ,Starbucks,Food,3 stars,51,607
KNGlBzrbTXZ9Sr6sBRKwmw,Orange Julius / Dairy Queen,Food,1 stars,45,119
hCmarzJoLFQ8VqAP3aUcjg,Gabriellas Italian Grill & Pizzeria,Food,3 stars,211,677
M7LEY5gIpGEeYgo_DrHlnw,Jimmy Johns,Food,2 stars,173,345
vcB9sr7s4WrcAw8yNbBm7g,Rock in Rio USA 2015,Shopping&Ent,3 stars,332,563
QRzZCHSuLe0nDdPrZ-y3cQ,Quest Diagnostics,Misc,1 stars,43,70
C9pIR3vVgtO_Uo6Daq3Tzw,Nandini Indian Cuisine,Food,2 stars,45,454
7uRhJhS8hYQfau307RDjCA,O Face Doughnuts,Food,3 stars,360,524
EtIYG3gAN4fLzuCe208GmQ,uBreakiFix,Shopping&Ent,3 stars,148,549
pU9j-XQLv7DTcmEC9UeLIg,Pet Club - Tempe,Misc,2 stars,156,367
Kt-DYXtPE9eQ9c3qFakC5w,Firehouse Subs,Food,4 stars,440,536
Vm256P3nWpc8lHF32wjTtQ,Akita Sushi,Food,3 stars,230,401
T_81XkAJkIuXIBqZXbdyVQ,Maricopa County Clerk Of Superior Court,Misc,1 stars,25,55
iRKaLsEXW13-NDkXJtCk_g,Crazy Horse Too,Shopping&Ent,4 stars,479,544
sPHp5yKYgxgea8c8hLbL1Q,Publix Grocery,Food,3 stars,43,757
csFih6rgPNZnjdxtRjnmBw,Burman Coffee Traders,Food,1 stars,43,139
q9zZ0L4L3yDpd0ItktmeKw,Paris Wigs and Extensions,Services,2 stars,176,178
loDr_oPs6HEwlgZNpqgpAQ,LGros Luxe Plateau,Food,3 stars,314,469
bE_F716QBj0xdMGShapUOQ,Z Chicken,Food,4 stars,470,696
3KUwS1FedV0_L5y_D9YAiQ,Palmyra Mediterranean Grill,Food,3 stars,249,454
qu9P9sB2SgOZRpC5VLU6sg,Detox Salon,Services,4 stars,428,748
szqXkvmvTK089qjCO2s8EA,Youfit Health Clubs,Shopping&Ent,2 stars,117,474
OPwd03sbVdACLrHInIHaUA,Hyderabadi Biryani House,Food,5 stars,540,759
mEdDXYi-K8DUm3nqgETTVQ,EVP Coffee,Food,3 stars,278,501
YxnDfj1Y8tOYcBvH8lo95w,Desert Valley Radiology,Health&Fitness,1 stars,175,214
_ugI_KGbxI3BIpoTvr3YRg,EZ Spaces,Misc,3 stars,112,540
cL2DV9djtFw7nT2kL_AuUQ,Chez Nappy,Food,2 stars,74,381
297f5CrK8UexnmHvm0RUjA,Murder and a Meal Dinner Theatre,Shopping&Ent,4 stars,277,674
5jNtBhy6kPauSW7xvuSgcg,Valentinos Eatery,Misc,3 stars,186,519
WOeC8Yh3bJUxK4gtfD8WEg,Le Majestique,Shopping&Ent,1 stars,58,214
ohYiJtbID3GnMmIhej2-Pg,Bahía Centroamerica Restaurant,Food,2 stars,93,279
PP1iNmpyRIEVpWv98IVvFw,Eddie Merlots,Food,1 stars,33,250
6BE16zjI11ie57QFCat-Jg,Stay Tuned Distillery,Food,2 stars,145,256
nXf-BsH3EgtoCPqmLS0M7A,Argana,Misc,3 stars,160,704
oR5vKkMnkAIOpXDURaIZ2g,Az Massage Essentials,Misc,3 stars,37,653
twkCJJvXKBwPoRitFhnNzQ,Honeycutt Coffee,Food,4 stars,431,594
7mfnXHiBwdeCOrgRX6XmOA,Great Vapes,Shopping&Ent,1 stars,80,96
yi6P49WXTg5LOtwBYrGrXQ,High Risk Pregnancy Center,Services,1 stars,70,180
NY97ffLoqqBwiK7jMBr6DQ,PQ Nails & Spa,Services,4 stars,517,654
ALyPp3EcJprdsmdoWieN4A,WTPho,Food,3 stars,159,649
l3ZH41X7rNxP2K75stSWvw,Istanbul Sofra,Misc,4 stars,505,681
PofAVhHsialDeEwplacbyg,Al Fuego Mexican Restaurant,Food,5 stars,527,750
3sk3EXJPcmuoQpervx_J6g,Glens Frozen Custard,Food,2 stars,145,340
eTLF5k7FnwmoxvM08XqFaQ,La Jolla,Shopping&Ent,2 stars,194,258
EdZRC5hANa8M9NxWVQk9Jg,Waffle House,Food,1 stars,24,86
fr_Ppb7vzmNlHQmerO2a3A,Staybridge Suites Phoenix - Chandler,Food,4 stars,513,591
xDdJ6CFxbJlUrRQUDW6Bcg,Phillys Sports Bar & Grill,Shopping&Ent,4 stars,466,495
qctC1mQ3ky3TRfxUPEYAJw,Samys Dog Grooming,Misc,5 stars,623,642
d1bn_lRacDQ0xRDvmREfJg,Triple 7 Restaraunt and Microbrewery,Food,4 stars,546,627
o7qvgKk1GwQCKuw90VerkA,Goodwill Southern Nevada,Services,2 stars,156,316
zhkgI67yHQpac0kbMpk5IQ,Nourish,Food,1 stars,107,163
jKCNFTOz1d9CPIU8Tt8thQ,Bojangles,Food,3 stars,348,525
P4HSSoaq78lPXXs0xE6q_w,Masa Sushi,Food,3 stars,238,379
hHfPc13Zn2X33fjLZegl_Q,La Famiglia,Food,5 stars,576,672
wIGaq4sJF5PQZmAoDTTLjQ,Tough Mudder Las Vegas,Shopping&Ent,4 stars,404,568
3-2zTu2Ah2Sfh8SE2C5lXw,Tacos Y Tortas La Pasadita,Food,4 stars,463,587
lazE9MFJECJg2mv7VgLzKg,Smoke and Joe,Shopping&Ent,3 stars,291,580
4qVvXdnS9c-HulMC-Df6kg,Joes Auto,Services,1 stars,40,144
RVQqf22hbJ4RHgyFd_wOqQ,Sonic Drive In,Food,2 stars,43,439
coQH5Ow-c-l3CSUT1yn7Hg,DSW Designer Shoe Warehouse,Shopping&Ent,4 stars,211,807
ejyk1JTIn_GFE7huvFse1A,Fusion Burritos,Food,3 stars,177,552
fUQz6bofFVS3pKPJOBQQ5A,Arisra Thai Seafood & Steaks,Food,2 stars,103,470
KcWUgvyl64Vp0PfwQRZQkw,DB Brasserie,Misc,1 stars,73,120
eR7pephNfbVvuBYgOvpK4g,Milios Sandwiches,Food,2 stars,68,259
f3i15z8B4H44Yli_UHrEYw,Milios Sandwiches,Food,3 stars,180,464
r586aY43XbVGvOxMYtNBew,Bomb Hair 2,Services,2 stars,163,226
g4bQ-4XVPXh2EBwVEIVMBQ,Pizza Taglio,Food,2 stars,59,310
vzUuOV9KJ9LO-ezi3DWrtQ,The Bespoke Salon,Services,3 stars,42,725
txi5NScCGRBtl0oqf5fFjQ,Super Star Car Wash,Services,1 stars,112,180
bqoWtCDQ2oNc8_u_2I057A,Noble Romans Take-n-Bake Pizza,Food,4 stars,543,609
jmquanz2qdn_IEgxmn0wsQ,Burgatory,Food,4 stars,277,781
1vdJl0JBn7_UOsUTfd_FEA,Cool Springs Sports Complex,Shopping&Ent,2 stars,208,241
jNvU7IUEpP-SAee_G59naA,CrossFit Disciples,Shopping&Ent,3 stars,69,786
rO-g_O5cOdMIL3OOtnKMOw,The Secret Herb Garden,Shopping&Ent,4 stars,442,705
B9YCD0_m8nLqp5XWFWeOEA,Niza Lideo,Services,1 stars,62,86
YlDSHPSWfknS6RXoDtgnwg,Yelp Elite Event: Cocktails and Crazy Eats at Tripes at Caviar,Food,2 stars,127,347
lsEhz6Lz1-UBGbwHACDJtw,O.H.S.O. Eatery + Distillery,Food,1 stars,73,146
sPI0AqWHMeJB_UeZ5FRscg,Don Juan Cocina Mexicana & Cantina,Food,2 stars,76,444
girhMWeDQHH5PI8X4k2uiQ,Deluxe Cleaners & Alterations,Services,2 stars,202,351
brh2UFHRO0bFfq7KUTbQFA,Café Zupas,Food,2 stars,182,325
9IQh2ZHGMIUw_SEe03J94A,Gentle Dental,Health&Fitness,1 stars,40,262
gUz5Gdf7biNIhTQwg2V6Gw,Salt & Lime Modern Mexican Grill,Food,1 stars,40,55
0fO8vewNKWQmiIEfo8XJ7w,Circle K,Food,3 stars,317,461
bc4Tlb4i4Aia7Epnd2Dd8w,TJ Maxx,Shopping&Ent,3 stars,195,529
Pb4wYBFotSFkt5LP3St7yg,McDonalds,Food,1 stars,25,165
JaojRO-IXx4N1HjbXQL_6g,Potato Corner,Food,2 stars,84,445
dfzu6qhwowIc0rFeD2HNvg,Noble Romans Take-n-Bake Pizza,Food,3 stars,98,517
6bBJymP2jh-tenBY8zvL1A,Siam Thai Kitchen,Food,2 stars,65,293
QhLuWbqRbQvfWq7uCirShA,The Local,Shopping&Ent,2 stars,146,217
BpUqSPfH4E5BU31QvTL1kg,Escape Nail Spa,Services,3 stars,192,676
NIantQ1r_KS_mb8PEOFyaA,Enterprise Rent-A-Car,Food,3 stars,239,506
d7f08UPNjON0LBnyCMfYCA,Slices,Food,3 stars,176,700
ohYPvjABlTwYes3BA4QAaA,Givenchy,Shopping&Ent,1 stars,41,152
Cz38R9P6W7fXKXzjbouZzA,Arroyo Grille,Food,1 stars,28,100
qVZbVm7-s2jPHVOKCuzbxA,iphixation,Shopping&Ent,3 stars,280,495
k4JV4ZZpePUvyYRB56k75g,Sol Azteca Fusion Grill,Food,4 stars,339,684
HqMzMILDbjrLEvORISaZAQ,Oil and Vine - Food and Drink for the Heart,Food,2 stars,152,416
6PuVFIL1rF5E-qu0Wq-Gug,VIP,Food,4 stars,395,670
vqwvB3D3PcYWTlZDbbFT6Q,Cafe Rio Mexican Grill,Food,4 stars,189,776
Za6mUtzFI9wIpQCsarKJvg,Sprouts Farmers Market,Food,5 stars,490,710
VXLTu4PnNrKYsma_UiB5WQ,Greka Pita,Food,1 stars,64,230
q_sPxLk_ZIAn_z_QlTjclw,Sonoran Serenity Spa,Health&Fitness,1 stars,237,418
Y4FevbnWeynsms0Vu1fzeg,Cantinho de Lisboa,Food,2 stars,164,184
qBqoTKvlGinPRuSJy-Iuug,The Mirror Mirror Salon,Services,4 stars,334,707
EcPLE7dLgc9SrrOxi-YeMg,Scottsdale Mini Mart,Food,2 stars,138,264
xoeBU5KJVRkUH2D5bA_0lA,Naturally Sweet,Food,3 stars,355,370
_jvc-oFxCRmY3DHb593Urw,OneSelf Therapy,Misc,3 stars,96,773
ONS6HlCdvJXVlhnpPjUutA,Rhapsodielle,Shopping&Ent,4 stars,278,710
seb9kkkPuw3J0r5IJGLhsA,Dirty Dogs,Food,3 stars,294,562
kHiWllJizqQFPhdOGrdbSw,Marys Restaurant,Food,4 stars,406,591
YmlcdrmwgIyhU4F6sA8J6Q,Las Vegas Camera Club,Shopping&Ent,2 stars,176,392
C9JmR3jZfGnW6xbPMCT3aQ,Restaurants Atoyac Estilo Oaxaca,Food,2 stars,55,391
VlWAXFH5mqzQA9QNt_Azug,Ramen Misoya Tomi,Misc,3 stars,241,627
toOT-772gqKa4HhcIfzL2g,Carnitas y Tortas Ahogadas Guadalajara,Food,5 stars,572,721
JZIrpctrRbJwmQvCPaThtQ,MK Thai Cuisine,Food,4 stars,464,728
JU4Yv5bb6I7WuwPPyV65sA,Legends Gym,Shopping&Ent,3 stars,229,538
A70HplwYmSUjT66TCvFFFQ,The Nail Spot  LLC,Health&Fitness,1 stars,461,541
X8fqYMRfb_C8ofGtFLrTjg,Rapid iPhone Repair,Services,1 stars,127,159
0Pid9Wbjfp6p4BUGPi6Qcg,Terrasse Place DArmes,Shopping&Ent,5 stars,501,790
UUD-BLty8HGzqj5cROo34g,Casa De Yogurt,Food,2 stars,87,243
_BUOZDGlYf-zBALjtnXyBA,Allegheny City Market,Food,1 stars,67,173
uipUN3oBtOVnA4lSFaW-nA,Pizza Me!,Food,5 stars,604,712
LS0YvyLb2BqaxRRNFIK96Q,San Tan Corner Cafe,Food,3 stars,274,446
mJOgjR0dZlEtD656oUzlzQ,Panera Bread,Food,3 stars,372,517
6ap84gB8El-dX8fmET5awQ,Bos Meadery,Food,2 stars,97,331
-p-nMn-6y3qV1g-mggJEag,The Expertise Beauty & Spa,Services,3 stars,230,432
1nznB9qWvoH8_9cmBBjPsA,Food Truck Friday,Food,4 stars,137,794
i9m-u0nDFLDuZR0pKQ6C6A,Zizzi,Misc,3 stars,180,542
3fY0Hkcx9GM5HIQxDMWPIg,Silver Dragon Chinese Restaurant,Food,5 stars,538,679
1iOOi629J5FdJxfkXimGLQ,Sunrise Trailhead,Shopping&Ent,2 stars,181,326
VH7RWpaTCiCZ9pOhEpyijQ,Yumz Gourmet Frozen Yogurt,Food,1 stars,25,176
zlc5YqnRTBkHCrQtt_V4CA,BluMarble,Food,2 stars,266,317
kC03fxTpDr_I0b2FUR972A,Statement Furnishings,Shopping&Ent,3 stars,279,589
qWFRiQzJlqCsNbqaZntZCg,Nail Zone,Services,3 stars,269,514
Mf-BCsifvpwaONElVTMNcQ,Doria MeChelle Salon & Spa,Shopping&Ent,2 stars,36,426
h4MsGVpTaURHPaT8EeIGuA,Watch & Jewelry Repair,Services,3 stars,231,406
hrxFCY8kj26AGKler68dUQ,Vaisakhi Mela Indian Food and Cultural Festival,Shopping&Ent,1 stars,40,62
wdyoVnoPMIITiv1a0KS9bg,Le Ptit Atelier,Food,2 stars,160,173
nKJERtWMwBF-eL3skiRiBw,The Summit Room,Shopping&Ent,4 stars,245,725
QqWjwc0tzkSNT9h7Y3BVOQ,Martinez Taco Bar,Food,2 stars,132,401
f9FMePKKnO2-QQeG5HRNiw,Panera Bread,Food,3 stars,336,430
VU9WjRX0DfqodzAt27Z4gg,Pho Cali,Food,3 stars,267,340
1l-ZJusyBO9R4AN7PrqLBA,L&L Hawaiian Barbecue,Food,3 stars,236,376
MJLe4pP-0ZOFHuFt0CIoRw,A & K Chinese Restaurant,Food,2 stars,198,349
ECrXw0vRlFroXRijz5F4WQ,Quick N Clean,Services,1 stars,89,111
1Atqla4KsuE-YpaCKaSS_g,Tammys La Nails,Services,4 stars,365,574
s1UaU7HcMEKyUZL0lw58Sg,Labarake,Misc,4 stars,522,559
L_uXD75ed91WaaTwpC3Pvw,The Blend,Food,4 stars,423,503
zhYjsLg01y17-oEHN6AFPQ,Vida Vida,Shopping&Ent,4 stars,477,540
ufTc2nAIvTRQDWLRZL4wfw,Kingdoms Donuts,Food,3 stars,133,665
Na2xz7Krs-21lIC3YUEUxw,Crush Salon,Services,3 stars,222,393
3qFnEa_twu0He7TLTO41fw,Aesthetics Supplies by Bertha,Shopping&Ent,3 stars,203,457
VrPmHRvVXIMXygmF6FK9Ww,Mademoiselle Macaron,Food,3 stars,378,471
dLXS23vCUlQ_vQeaTE78ng,Tattoo 151,Shopping&Ent,2 stars,143,317
Vlr_qNYsJSOvvjB5mEmBeQ,El Palacio Del Sol Banquet Hall,Services,1 stars,99,150
S8c4iuQ4fdfVgFVqy4DTFg,Scottsdale Hair Personality  LLC,Services,3 stars,85,611
i1gZSaQiCvJXBeM5StA2zA,Bead Haven,Services,4 stars,317,615
ozgJsYVsskxn3n9HMqqMdw,Urban Taco,Food,3 stars,67,561
qAI8YH9WOyHL_w3KJjJ2Yg,Federicos Mexican Food,Food,3 stars,267,517
xKCAoMkBOxhpDsEyLfSNcA,Jabz Boxing Fitness for Women,Shopping&Ent,3 stars,299,481
Ft2G2rrmtM5WwVRssrQZNg,BLT Steak,Food,2 stars,96,289
UsMKif-KnDUzt4TJGWTOKQ,Hat Company of Las Vegas,Misc,4 stars,441,697
CuqjCQt-gCYBYFLDOdsQcA,Old Town Buffet,Services,4 stars,461,620
BUq9QGcnLF-ACOyFGOZMeg,Mariscos Camaron Pelado,Food,2 stars,179,373
ADJjlLVULofu9NdeWHCEYw,Cherry Lash Lounge,Services,3 stars,301,507
fxWF7a8EFN4uHXgJfL0t-w,Las Vegas Dollar,Shopping&Ent,2 stars,226,349
ufo0npMuHfhOQcwOxrCE4Q,Ozpresso,Food,4 stars,427,719
hUBpy0QfKsnPP8EqC5xmPg,Sukotto Japanese Grill,Food,3 stars,120,678
htCQKCpsvrz4M6B8SwWwcg,Buffet Fu Lam,Services,2 stars,123,190
Q9HCpjB3gpc6_SwjeOrq6Q,Little Caesars Pizza,Food,2 stars,188,359
9AKEQ-_XKODrSwhWEzGfgA,Tempe Community Acupuncture,Health&Fitness,1 stars,108,471
ju28RDN5buaU6aNn8KHupQ,The Broadway Rat Pack,Shopping&Ent,4 stars,414,707
pUFRGgjXU9uO4Crlw5K3NA,AZ Ice Gilbert,Shopping&Ent,4 stars,172,804
S9Fp7i9XNWU8eaTvvhvsSg,Grandmas Kitchen,Food,3 stars,323,392
TkwbYc_lS-wpaVqMykCxLQ,Footlights Bar & Grill,Shopping&Ent,2 stars,160,316
s5-VDvUqyYnD8RG3LPqnbQ,Giada,Misc,5 stars,587,613
QYxZSUdsU3Lsl8XAOgzhWg,Il Primo Pizza & Wings,Shopping&Ent,3 stars,35,742
64EnVgsZ4RwQR5UrwgniUw,Orangetheory Fitness,Shopping&Ent,1 stars,80,126
nC_G1k403Yk2BPgT9L5vJQ,The Realm Tattoo,Shopping&Ent,2 stars,212,328
dT4k3WhcaUBxIEBD4WVdRQ,Living Spaces,Shopping&Ent,2 stars,152,426
rd5MIjGXEfNYuCy7RBM-Qg,Jargo,Shopping&Ent,3 stars,273,413
I-liDpQevoAroSxB3H9fTw,Scarlet Exclusive,Misc,2 stars,245,302
ShLWe_udKb4FP_CV8fnw1Q,Cafe Zupas,Food,4 stars,271,746
zlzuuPGnb1zg_-C-7-qB7A,Omings Kitchen,Food,3 stars,206,563
B_C74itTq4mEk3gkCtfcpQ,Zealous Hair Lounge,Services,2 stars,156,194
CJLy9HYMZSC2ytQUO1-f7A,King Fish and Chips,Food,3 stars,171,719
Vhrnc5M47AVN6f8Rjvt37g,Angel Foot Spa,Shopping&Ent,3 stars,90,647
GlHs9dRZtEYNWChCukrGhQ,Teriyaki Madness,Food,2 stars,82,266
